2017001	3	6	9
2017002	7	7	9
2017003	6	5	0
2017004	3	1	7
2017005	2	4	6
2017006	8	8	8
2017007	7	8	3
2017008	1	6	9
2017009	2	0	2
2017010	9	7	6
2017011	9	0	9
2017012	1	2	5
2017013	5	8	2
2017014	2	2	1
2017015	9	5	0
2017016	4	6	9
2017017	8	1	7
2017018	3	1	5
2017019	6	0	6
2017020	8	9	3
2017021	8	5	4
2017022	0	2	8
2017023	2	5	0
2017024	7	0	9
2017025	3	5	9
2017026	2	5	9
2017027	8	7	3
2017028	1	9	3
2017029	2	7	2
2017030	1	0	7
2017031	3	7	6
2017032	2	3	7
2017033	1	1	4
2017034	3	4	8
2017035	6	2	4
2017036	6	5	0
2017037	8	9	7
2017038	1	3	4
2017039	3	9	5
2017040	8	9	9
2017041	4	8	0
2017042	0	0	0
2017043	0	5	0
2017044	8	6	1
2017045	6	7	9
2017046	5	7	0
2017047	9	4	5
2017048	5	5	7
2017049	0	3	6
2017050	2	7	8
2017051	7	0	2
2017052	7	3	1
2017053	6	5	2
2017054	7	5	4
2017055	2	7	6
2017056	1	0	2
2017057	2	4	2
2017058	2	6	2
2017059	1	4	3
2017060	8	6	8
2017061	4	5	4
2017062	9	7	5
2017063	8	6	4
2017064	1	5	8
2017065	5	7	7
2017066	3	2	2
2017067	6	4	4
2017068	9	1	0
2017069	5	1	8
2017070	2	3	1
2017071	8	8	2
2017072	1	7	4
2017073	0	7	5
2017074	5	7	6
2017075	7	8	7
2017076	0	7	4
2017077	0	2	0
2017078	4	4	9
2017079	4	8	7
2017080	7	3	5
2017081	1	2	9
2017082	6	2	5
2017083	1	0	5
2017084	8	2	2
2017085	5	6	0
2017086	6	9	7
2017087	3	7	7
2017088	3	6	6
2017089	5	1	8
2017090	3	9	0
2017091	3	4	1
2017092	3	0	5
2017093	8	4	0
2017094	5	7	3
2017095	5	9	3
2017096	4	7	0
2017097	7	4	9
2017098	4	0	7
2017099	0	4	6
2017100	5	9	6
2017101	8	0	9
2017102	6	9	8
2017103	3	5	0
2017104	5	2	4
2017105	4	2	1
2017106	9	3	6
2017107	7	2	5
