2005001	0	1	9
2005002	0	4	3
2005003	9	2	8
2005004	0	5	2
2005005	5	6	8
2005006	8	6	4
2005007	3	1	9
2005008	0	0	3
2005009	7	0	7
2005010	6	5	8
2005011	7	4	0
2005012	8	5	4
2005013	8	5	0
2005014	0	5	3
2005015	4	3	8
2005016	1	0	7
2005017	8	0	2
2005018	7	1	5
2005019	8	0	3
2005020	7	6	6
2005021	0	7	5
2005022	3	1	3
2005023	4	0	5
2005024	2	7	1
2005025	9	8	5
2005026	3	3	9
2005027	9	2	5
2005028	3	8	9
2005029	7	1	7
2005030	8	2	7
2005031	6	9	9
2005032	8	5	3
2005033	8	8	1
2005034	1	5	1
2005035	5	9	9
2005036	2	7	5
2005037	0	7	4
2005038	6	3	1
2005039	0	8	6
2005040	7	2	3
2005041	7	0	0
2005042	4	6	6
2005043	9	4	2
2005044	9	3	4
2005045	0	2	8
2005046	4	8	8
2005047	7	1	0
2005048	0	0	5
2005049	7	8	4
2005050	2	7	2
2005051	8	3	0
2005052	4	9	3
2005053	1	4	2
2005054	3	0	7
2005055	0	5	8
2005056	2	5	7
2005057	0	8	1
2005058	1	9	5
2005059	5	4	2
2005060	7	1	7
2005061	2	4	5
2005062	3	1	1
2005063	9	5	9
2005064	6	0	0
2005065	4	6	7
2005066	7	8	7
2005067	8	7	5
2005068	9	5	8
2005069	1	6	9
2005070	8	5	4
2005071	5	5	5
2005072	5	9	5
2005073	4	5	8
2005074	0	5	8
2005075	1	4	4
2005076	0	5	3
2005077	9	4	4
2005078	9	6	9
2005079	2	9	5
2005080	5	5	3
2005081	8	0	8
2005082	2	1	2
2005083	6	6	6
2005084	8	8	0
2005085	4	1	6
2005086	2	2	8
2005087	1	5	7
2005088	5	7	1
2005089	8	8	5
2005090	2	1	7
2005091	1	1	5
2005092	8	1	6
2005093	6	6	0
2005094	1	7	1
2005095	0	2	2
2005096	6	0	6
2005097	6	6	5
2005098	0	6	3
2005099	4	2	2
2005100	5	4	9
2005101	3	0	7
2005102	6	7	1
2005103	0	4	5
2005104	8	6	9
2005105	2	4	0
2005106	6	6	9
2005107	6	0	9
2005108	2	0	3
2005109	6	3	0
2005110	8	5	1
2005111	0	7	9
2005112	5	2	9
2005113	3	8	0
2005114	3	6	7
2005115	8	8	0
2005116	8	3	0
2005117	1	3	0
2005118	9	1	6
2005119	1	0	2
2005120	5	0	2
2005121	0	5	3
2005122	2	7	5
2005123	0	3	4
2005124	3	3	3
2005125	0	0	5
2005126	5	9	4
2005127	4	8	2
2005128	5	9	6
2005129	5	7	3
2005130	1	3	1
2005131	7	9	6
2005132	1	8	0
2005133	9	6	4
2005134	8	9	9
2005135	9	3	6
2005136	4	8	9
2005137	0	5	2
2005138	1	6	7
2005139	6	6	7
2005140	5	7	2
2005141	6	6	3
2005142	3	0	6
2005143	1	0	5
2005144	4	9	4
2005145	9	4	3
2005146	4	7	7
2005147	9	6	5
2005148	1	6	8
2005149	7	7	4
2005150	9	5	0
2005151	3	1	2
2005152	9	4	9
2005153	3	6	9
2005154	3	1	9
2005155	7	4	9
2005156	4	3	0
2005157	5	9	0
2005158	0	6	0
2005159	9	9	6
2005160	7	9	1
2005161	4	8	8
2005162	5	1	6
2005163	5	8	6
2005164	3	6	1
2005165	2	4	9
2005166	7	7	5
2005167	3	0	0
2005168	6	6	4
