2008001	3	4	6
2008002	7	9	0
2008003	3	5	3
2008004	0	9	4
2008005	5	1	7
2008006	0	2	0
2008007	3	0	2
2008008	1	4	9
2008009	0	3	0
2008010	7	6	5
2008011	3	8	0
2008012	1	5	3
2008013	3	6	9
2008014	6	1	6
2008015	4	4	8
2008016	9	5	4
2008017	9	5	0
2008018	7	9	3
2008019	5	7	3
2008020	7	4	5
2008021	9	9	9
2008022	2	5	4
2008023	1	1	2
2008024	0	1	6
2008025	9	6	0
2008026	0	8	8
2008027	8	2	5
2008028	6	7	4
2008029	5	6	2
2008030	9	8	4
2008031	1	3	6
2008032	1	8	3
2008033	5	0	5
2008034	8	0	7
2008035	5	7	0
2008036	3	2	0
2008037	1	4	9
2008038	3	1	2
2008039	3	7	2
2008040	8	9	8
2008041	1	2	5
2008042	2	6	6
2008043	3	2	0
2008044	1	4	9
2008045	9	3	0
2008046	1	7	9
2008047	2	3	0
2008048	3	0	8
2008049	4	0	3
2008050	4	2	8
2008051	3	6	3
2008052	6	9	0
2008053	1	5	6
2008054	1	3	2
2008055	8	2	8
2008056	8	3	0
2008057	1	7	2
2008058	8	0	2
2008059	7	9	3
2008060	5	7	0
2008061	5	4	3
2008062	9	3	3
2008063	5	4	4
2008064	8	9	8
2008065	7	3	8
2008066	8	5	7
2008067	6	6	2
2008068	2	4	9
2008069	4	3	7
2008070	6	1	2
2008071	3	0	3
2008072	2	6	8
2008073	8	1	6
2008074	4	0	0
2008075	7	0	6
2008076	4	5	7
2008077	4	7	5
2008078	0	1	4
2008079	0	2	2
2008080	3	5	7
2008081	0	2	6
2008082	6	5	9
2008083	6	6	9
2008084	9	7	9
2008085	0	8	1
2008086	4	0	7
2008087	4	0	9
2008088	3	2	2
2008089	0	4	2
2008090	1	5	9
2008091	1	6	0
2008092	4	1	8
2008093	1	4	8
2008094	1	4	4
2008095	9	7	9
2008096	3	8	2
2008097	8	3	6
2008098	0	4	0
2008099	1	5	4
2008100	6	2	6
2008101	9	3	4
2008102	9	4	5
2008103	0	0	0
2008104	3	0	0
2008105	4	9	2
2008106	6	5	3
2008107	6	2	4
2008108	1	9	9
2008109	9	1	8
2008110	4	6	4
2008111	4	6	9
2008112	1	5	4
2008113	1	0	2
2008114	2	7	4
2008115	3	2	7
2008116	5	6	0
2008117	0	3	2
2008118	4	4	2
2008119	4	0	8
2008120	4	8	7
2008121	9	0	4
2008122	1	9	7
2008123	5	4	5
2008124	7	8	1
2008125	4	2	2
2008126	6	1	0
2008127	5	6	0
2008128	3	8	5
2008129	9	3	1
2008130	4	6	6
2008131	8	1	7
2008132	2	2	8
2008133	0	8	2
2008134	7	2	1
2008135	4	1	6
2008136	2	2	6
2008137	4	2	7
2008138	3	6	4
2008139	1	7	9
2008140	3	0	3
2008141	1	8	0
2008142	9	3	8
2008143	6	4	0
2008144	9	7	1
2008145	0	6	4
2008146	0	2	8
2008147	8	3	1
2008148	9	2	5
2008149	0	8	3
2008150	6	2	5
2008151	7	2	4
2008152	5	9	0
2008153	0	6	7
2008154	8	6	9
2008155	7	1	7
2008156	9	8	5
2008157	7	8	8
2008158	3	8	6
2008159	7	5	2
2008160	7	4	7
2008161	2	7	3
2008162	1	3	2
2008163	1	5	1
2008164	0	5	7
2008165	3	0	7
2008166	1	2	8
2008167	2	4	2
2008168	6	8	0
2008169	9	2	3
2008170	3	7	1
2008171	9	5	9
2008172	4	1	9
2008173	5	9	7
