2014215	1	7	5
2014216	9	3	8
2014217	3	5	4
2014218	2	3	8
2014219	8	5	9
2014220	6	2	8
2014221	3	8	4
2014222	6	7	2
2014223	4	4	4
2014224	6	8	9
2014225	9	0	2
2014226	6	7	5
2014227	7	0	3
2014228	8	5	5
2014229	6	8	1
2014230	6	8	8
2014231	8	0	3
2014232	1	1	9
2014233	2	8	3
2014234	5	8	0
2014235	3	3	0
2014236	4	3	0
2014237	2	6	0
2014238	4	2	5
2014239	5	5	2
2014240	4	1	1
2014241	1	4	3
2014242	1	2	4
2014243	8	7	6
2014244	1	2	2
2014245	6	0	8
2014246	6	2	7
2014247	7	1	4
2014248	7	0	8
2014249	2	8	1
2014250	1	8	0
2014251	4	2	4
2014252	9	0	2
2014253	2	9	8
2014254	0	3	1
2014255	3	9	5
2014256	7	6	7
2014257	1	9	4
2014258	7	1	8
2014259	5	5	1
2014260	5	7	8
2014261	9	8	8
2014262	9	4	1
2014263	3	0	4
2014264	3	9	5
2014265	5	0	2
2014266	5	8	2
2014267	1	6	2
2014268	6	2	1
2014269	9	4	2
2014270	2	7	5
2014271	3	9	2
2014272	4	7	8
2014273	3	7	0
2014274	3	6	1
2014275	8	9	7
2014276	4	6	0
2014277	6	6	9
2014278	2	0	9
2014279	0	6	6
2014280	5	2	4
2014281	3	3	9
2014282	6	8	4
2014283	1	5	0
2014284	6	7	0
2014285	1	3	9
2014286	6	6	7
2014287	7	3	8
2014288	1	0	0
2014289	4	7	5
2014290	0	7	6
2014291	0	7	3
2014292	8	0	2
2014293	0	8	1
2014294	8	1	7
2014295	8	2	9
2014296	9	2	4
2014297	1	6	1
2014298	0	1	1
2014299	5	5	7
2014300	6	0	5
2014301	2	1	3
2014302	6	0	5
2014303	9	4	9
2014304	0	4	1
2014305	4	7	4
2014306	3	9	1
2014307	6	4	2
2014308	4	2	9
2014309	4	6	1
2014310	9	6	3
2014311	2	9	6
2014312	3	0	8
2014313	1	9	2
2014314	7	1	3
2014315	3	1	2
2014316	6	7	8
2014317	0	4	1
2014318	3	8	2
2014319	7	7	4
2014320	1	8	2
2014321	9	7	4
2014322	6	6	7
2014323	9	4	5
2014324	9	3	5
2014325	2	8	8
2014326	9	7	8
2014327	0	8	8
2014328	3	6	2
2014329	7	8	5
2014330	6	1	4
2014331	2	8	7
2014332	3	3	0
2014333	4	3	7
2014334	1	4	2
2014335	4	0	7
2014336	5	1	3
2014337	6	6	8
2014338	9	1	7
2014339	6	4	9
2014340	3	7	0
2014341	7	7	3
2014342	7	9	7
2014343	6	1	4
2014344	2	0	9
2014345	6	9	5
2014346	3	5	1
2014347	9	9	8
2014348	5	2	2
2014349	7	7	1
2014350	2	2	3
2014351	5	0	5
2014352	7	2	7
2014353	5	1	5
2014354	7	1	3
2014355	7	7	3
2014356	3	7	1
2014357	6	1	0
