2009001	6	7	1
2009002	7	5	4
2009003	4	3	8
2009004	9	5	1
2009005	4	9	9
2009006	0	3	7
2009007	9	1	6
2009008	1	9	6
2009009	0	4	7
2009010	3	9	7
2009011	4	0	3
2009012	1	5	7
2009013	6	2	6
2009014	4	3	4
2009015	8	6	9
2009016	3	0	4
2009017	7	4	0
2009018	3	3	4
2009019	5	1	4
2009020	3	2	8
2009021	1	3	5
2009022	3	5	8
2009023	3	4	4
2009024	4	2	9
2009025	1	4	1
2009026	3	8	4
2009027	2	9	8
2009028	5	0	6
2009029	9	1	8
2009030	7	8	5
2009031	5	2	9
2009032	1	9	4
2009033	4	4	4
2009034	7	6	7
2009035	5	1	4
2009036	2	3	6
2009037	1	4	7
2009038	5	4	0
2009039	8	9	7
2009040	4	4	0
2009041	9	6	8
2009042	1	4	0
2009043	2	6	8
2009044	7	3	7
2009045	3	7	5
2009046	9	8	9
2009047	3	9	3
2009048	9	3	9
2009049	8	3	4
2009050	5	0	8
2009051	4	1	6
2009052	3	8	9
2009053	6	4	5
2009054	6	9	8
2009055	5	6	7
2009056	6	5	2
2009057	6	5	8
2009058	2	0	8
2009059	3	5	9
2009060	7	7	4
2009061	2	0	7
2009062	4	4	3
2009063	9	9	4
2009064	6	6	1
2009065	0	5	5
2009066	6	6	5
2009067	0	1	6
2009068	7	1	8
2009069	0	8	5
2009070	3	5	1
2009071	0	4	7
2009072	8	2	1
2009073	3	0	3
2009074	3	2	8
2009075	9	9	9
2009076	9	8	8
2009077	5	7	6
2009078	5	5	8
2009079	8	9	2
2009080	5	3	0
2009081	4	5	6
2009082	3	7	6
2009083	8	7	7
2009084	0	7	6
2009085	8	5	2
2009086	1	6	1
2009087	8	2	1
2009088	8	0	9
2009089	0	4	6
2009090	0	0	3
2009091	8	5	1
2009092	0	8	5
2009093	0	6	9
2009094	2	9	0
2009095	7	9	2
2009096	4	0	2
2009097	4	7	4
2009098	9	3	7
2009099	4	3	6
2009100	5	8	5
2009101	4	8	5
2009102	1	9	7
2009103	7	3	0
2009104	5	1	5
2009105	6	9	1
2009106	5	8	0
2009107	9	8	5
2009108	2	0	7
2009109	8	3	2
2009110	6	0	3
2009111	6	4	5
2009112	4	7	7
2009113	7	0	5
2009114	3	5	9
2009115	0	4	8
2009116	1	9	2
2009117	5	0	5
2009118	6	6	3
2009119	1	4	6
2009120	3	0	1
2009121	1	8	1
2009122	4	3	1
2009123	9	9	2
2009124	2	2	3
2009125	6	4	4
2009126	7	3	6
2009127	5	3	9
2009128	9	7	4
2009129	0	5	6
2009130	2	6	9
2009131	3	7	3
2009132	8	3	2
2009133	4	1	9
2009134	9	8	6
2009135	7	2	2
2009136	5	7	0
2009137	3	0	2
2009138	8	9	0
2009139	4	1	2
