2015001	2	4	5
2015002	0	4	7
2015003	0	2	9
2015004	9	3	7
2015005	0	3	1
2015006	0	5	3
2015007	0	5	5
2015008	9	1	9
2015009	7	3	0
2015010	5	9	9
2015011	6	6	0
2015012	0	4	7
2015013	7	6	4
2015014	4	0	2
2015015	2	0	7
2015016	6	5	6
2015017	0	2	7
2015018	9	0	2
2015019	9	0	9
2015020	7	3	1
2015021	7	0	0
2015022	9	8	2
2015023	3	2	5
2015024	8	7	5
2015025	2	1	8
2015026	0	6	8
2015027	4	5	2
2015028	2	8	3
2015029	3	6	7
2015030	2	7	8
2015031	1	1	7
2015032	7	1	1
2015033	1	5	0
2015034	1	7	8
2015035	7	4	4
2015036	2	7	5
2015037	8	3	3
2015038	0	4	3
2015039	0	9	4
2015040	0	7	6
2015041	7	9	4
2015042	5	2	1
2015043	2	2	4
2015044	8	6	1
2015045	6	5	6
2015046	6	3	6
2015047	7	9	9
2015048	4	7	2
2015049	0	4	3
2015050	6	8	3
2015051	1	6	3
2015052	1	9	7
2015053	6	2	2
2015054	3	9	5
2015055	4	6	4
2015056	7	8	3
2015057	8	5	6
2015058	5	6	9
2015059	8	8	9
2015060	6	4	0
2015061	2	8	5
2015062	8	2	7
2015063	5	4	7
2015064	3	6	8
2015065	7	9	9
2015066	6	8	8
2015067	4	4	2
2015068	7	5	7
2015069	1	5	8
2015070	1	9	6
2015071	8	0	7
2015072	5	6	1
2015073	6	8	0
2015074	8	4	0
2015075	4	9	0
2015076	2	8	8
2015077	3	0	1
2015078	4	9	1
2015079	6	2	2
2015080	8	1	0
2015081	2	2	4
2015082	0	6	9
2015083	1	7	8
2015084	7	1	8
2015085	9	4	7
2015086	4	7	2
2015087	3	1	4
2015088	9	5	5
2015089	8	3	6
2015090	8	9	9
2015091	3	4	9
2015092	6	3	4
2015093	3	6	7
2015094	5	6	5
2015095	7	4	6
2015096	7	9	6
2015097	2	6	8
2015098	3	0	9
2015099	3	2	6
2015100	8	8	7
2015101	4	3	8
2015102	9	3	6
2015103	7	7	6
2015104	6	7	4
2015105	1	3	9
2015106	2	4	1
2015107	4	1	5
2015108	7	5	8
2015109	4	7	4
2015110	9	8	8
2015111	8	7	1
2015112	4	5	1
2015113	4	0	5
2015114	8	4	4
2015115	5	9	8
2015116	7	7	1
2015117	7	1	6
2015118	6	0	7
2015119	0	7	9
2015120	7	8	4
2015121	2	2	7
2015122	2	7	4
2015123	2	4	0
2015124	5	9	9
2015125	2	5	9
2015126	9	7	1
2015127	0	9	7
2015128	3	1	3
2015129	0	5	5
2015130	2	1	8
2015131	4	7	1
2015132	6	8	5
