2006001	1	6	0
2006002	1	1	0
2006003	2	2	9
2006004	6	1	4
2006005	8	7	7
2006006	7	1	3
2006007	7	4	6
2006008	1	7	9
2006009	3	4	9
2006010	6	2	4
2006011	6	3	4
2006012	0	9	8
2006013	8	4	8
2006014	4	0	0
2006015	8	0	0
2006016	4	8	1
2006017	8	7	8
2006018	8	8	4
2006019	4	9	7
2006020	6	6	1
2006021	0	5	1
2006022	9	0	0
2006023	5	1	5
2006024	6	8	6
2006025	1	4	1
2006026	4	9	7
2006027	4	6	0
2006028	0	2	8
2006029	4	0	3
2006030	9	6	4
2006031	4	0	9
2006032	9	3	0
2006033	6	6	7
2006034	3	1	4
2006035	8	4	8
2006036	8	9	1
2006037	6	9	7
2006038	7	1	5
2006039	4	4	6
2006040	4	6	3
2006041	5	9	4
2006042	7	1	0
2006043	1	1	6
2006044	0	6	9
2006045	8	4	6
2006046	0	2	1
2006047	4	6	9
2006048	1	3	8
2006049	5	6	6
2006050	1	5	3
2006051	2	2	5
2006052	7	7	1
2006053	3	0	6
2006054	8	3	5
2006055	5	7	6
2006056	7	7	7
2006057	6	6	6
2006058	1	2	8
2006059	0	5	2
2006060	9	8	5
2006061	3	0	9
2006062	7	0	8
2006063	8	1	7
2006064	9	3	6
2006065	5	4	2
2006066	2	7	7
2006067	3	0	5
2006068	4	9	0
2006069	3	9	6
2006070	9	2	9
2006071	1	3	0
2006072	4	1	9
2006073	7	3	1
2006074	3	0	6
2006075	2	7	4
2006076	4	0	1
2006077	7	1	5
2006078	3	2	1
2006079	4	0	3
2006080	8	0	2
2006081	9	7	6
2006082	9	6	7
2006083	7	6	1
2006084	7	3	7
2006085	2	9	4
2006086	7	5	6
2006087	1	6	0
2006088	9	6	0
2006089	9	1	0
2006090	4	6	7
2006091	1	0	1
2006092	1	7	5
2006093	6	0	5
2006094	3	0	4
2006095	2	3	7
2006096	1	4	9
2006097	8	2	3
2006098	2	0	3
2006099	5	9	6
2006100	6	6	1
2006101	7	0	8
2006102	0	4	0
2006103	4	5	5
2006104	9	2	3
2006105	8	8	3
2006106	4	7	8
2006107	0	8	6
2006108	0	0	8
2006109	8	6	0
2006110	7	2	4
2006111	5	9	4
2006112	4	4	0
2006113	0	8	6
2006114	9	1	3
2006115	4	4	2
2006116	0	5	2
2006117	3	3	2
2006118	3	5	5
2006119	4	5	4
2006120	1	6	6
2006121	2	1	7
2006122	9	4	0
2006123	0	8	4
2006124	8	1	2
2006125	7	1	1
2006126	1	3	3
2006127	9	3	1
2006128	8	5	8
2006129	8	8	0
2006130	0	3	6
2006131	9	9	9
2006132	7	1	4
2006133	0	1	5
2006134	2	9	2
2006135	1	7	1
2006136	1	4	1
2006137	3	5	1
2006138	1	2	8
2006139	4	6	2
2006140	3	6	3
2006141	6	8	8
2006142	4	3	5
2006143	5	8	2
2006144	6	2	6
2006145	3	8	4
2006146	3	6	4
2006147	1	9	5
2006148	6	5	4
2006149	2	8	6
2006150	8	4	8
2006151	2	0	9
2006152	3	7	7
2006153	0	1	4
2006154	9	6	0
2006155	0	3	1
2006156	1	3	4
2006157	8	9	2
